	CXD_0801_FDSW210423161-1r	CXD_0802_FDSW210423162-1r	CXD_0803_FDSW210423163-1r	CXD_0804_FDSW210423164-1r	CXD_0805_FDSW210423165-1r	CXD_0807_FDSW210423167-1r	CXD_1001_FDSW210423173-1r	CXD_1003_FDSW210423175-1r	CXD_1004_FDSW210423176-1r	CXD_1007_FDSW210423179-1r	CXD_1009_FDSW210423181-1r	CXD_1015_FDSW210423187-1r	CXD_1201_FDSW210423188-1r	CXD_1202_FDSW210423189-1r	CXD_1203_FDSW210423190-1r	CXD_1213_FDSW210423200-1r	CXD_1214_FDSW210423201-1r	CXD_1215_FDSW210423202-1r	CXD_0204_FDSW210423206-1r	CXD_0209_FDSW210423211-1r	CXD_0210_FDSW210423212-1r	CXD_0213_FDSW210423215-1r	CXD_0214_FDSW210423216-1r	CXD_0215_FDSW210423217-1r	CXD_1401_FDSW210423218-1r	CXD_1402_FDSW210423219-1r	CXD_1408_FDSW210423225-1r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1415_FDSW210423232-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r
QD_2008_contig_10846895||full	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_117800	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_10155813||0_partial_1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2012_contig_3745548	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2010_contig_1159647	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0
QD_2010_contig_11733185	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0	0	0	0
QD_2106_contig_22776088	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_12036707	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_739778	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0
QD_2102_contig_22073988	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2010_contig_18220771	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
QD_2010_contig_20081150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0
QD_2012_contig_3205383	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0
QD_2012_contig_17225813	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	0	0	0
QD_2010_contig_23519622	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0
QD_2008_contig_4963726	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2012_contig_2746055	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2012_contig_6708673	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0
QD_2010_contig_23273878	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0
QD_2008_contig_16484349	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_5533061	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
QD_2012_contig_12959978	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_15105713	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
QD_2102_contig_6463249	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0
QD_2008_contig_11564376||full	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0
QD_2008_contig_9539018	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
QD_2012_contig_19566038	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
QD_2012_contig_3282566	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0
QD_2008_contig_11498385	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
QD_2102_contig_13243018	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
QD_2008_contig_5514994||full	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	0	1	1	0	0	0	0
QD_2012_contig_16575050	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0
QD_2008_contig_16525895||full	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0
QD_2008_contig_15886158	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0
QD_2106_contig_12513695||0_partial	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2010_contig_16645406||full	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0
QD_2102_contig_17196834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0
QD_2012_contig_1061135	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1	0	0	0	0
QD_2102_contig_19945909	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0
QD_2008_contig_18440785	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0
QD_2008_contig_2994105	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
QD_2102_contig_10738389	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	1	0	0	0	0
QD_2104_contig_15978577||full	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2102_contig_10416123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0
QD_2012_contig_13401757	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_19468402	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0
QD_2104_contig_5052022	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_11661528	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2012_contig_3531479	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	0	0	0	0
QD_2008_contig_1194619||0_partial	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2012_contig_951281	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0
QD_2008_contig_9242628	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
QD_2102_contig_16996779	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
QD_2104_contig_14383833	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_17739563	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
QD_2008_contig_21621818	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2102_contig_15505949	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0
QD_2102_contig_12214689	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2012_contig_512567	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2102_contig_19186715	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0
QD_2012_contig_13939019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
QD_2008_contig_17255548||full	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	0	0	0	0
QD_2008_contig_17260521	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0
QD_2008_contig_1179898	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
QD_2010_contig_15015490	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	0
QD_2012_contig_17393490	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
QD_2008_contig_9972827	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2102_contig_16958748	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0
QD_2008_contig_6141818	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2104_contig_3073050	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2012_contig_19943090	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0
QD_2104_contig_4143100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2010_contig_16355564	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0
QD_2010_contig_11492027	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0
QD_2008_contig_20223097	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
QD_2012_contig_564567	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0
QD_2104_contig_21945821	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2104_contig_22191886	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2010_contig_4998888||full	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
QD_2104_contig_5704408||full	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2102_contig_20669153	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_19359448	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
QD_2102_contig_7033532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0
QD_2008_contig_18261775	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0
QD_2102_contig_11655158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_13588591||full	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
QD_2008_contig_9855344	1	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0
QD_2008_contig_13042294	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_21621832	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2012_contig_2513527	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0
QD_2102_contig_19291749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0
QD_2008_contig_6562402	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_2810453||full	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0
QD_2008_contig_7149660	1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
QD_2012_contig_16720162||full	0	1	1	0	0	1	1	0	0	1	1	0	1	1	1	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0
QD_2012_contig_5600946	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	1	1	1	1	0	0	0	0
QD_2012_contig_11052364	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
QD_2008_contig_21621827	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_295646||full	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2102_contig_6044753	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0
QD_2012_contig_1873675	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2012_contig_4612328	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
QD_2010_contig_18511848	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0
QD_2012_contig_19977069	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
QD_2008_contig_19053088	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0
QD_2008_contig_4722176	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2010_contig_4433923	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0
QD_2102_contig_3753658||full	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2012_contig_21002165	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2102_contig_15926672	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0
QD_2102_contig_2239404	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0
QD_2008_contig_17937516	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_18519601||full	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2012_contig_7077474	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	0	0
QD_2008_contig_10569953||full	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2106_contig_11708409	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0
QD_2102_contig_9890358||full	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_2584001||full	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0
QD_2008_contig_572986	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0
QD_2104_contig_6064172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0
QD_2010_contig_21308047	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0
QD_2008_contig_12236092	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0
QD_2106_contig_1903284	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0
QD_2008_contig_11968117	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_3441606||full	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2012_contig_2322009	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0
QD_2008_contig_14208300	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2008_contig_17359898	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	1	0	0	1	0	1	1	0	0	0	0
QD_2102_contig_518980	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0
QD_2008_contig_232905	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2106_contig_8339295	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
QD_2106_contig_15928622	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
QD_2106_contig_19715008	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
QD_2106_contig_5611552	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
QD_2106_contig_8195320	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0
QD_2106_contig_23831806	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
QD_2106_contig_593145	1	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
QD_2106_contig_2516164	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
QD_2106_contig_7762578	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0
QD_2106_contig_18113893	1	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
QD_2106_contig_12118466||full	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
QD_2008_contig_14156298	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0
QD_2106_contig_11271415	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
QD_2104_contig_7691866	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0
QD_2106_contig_8636318	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
QD_2008_contig_9765692	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
QD_2104_contig_4914041	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0
QD_2104_contig_11919427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
QD_2106_contig_3310234	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
QD_2008_contig_13335934||full	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
QD_2008_contig_8768771_1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
QD_2008_contig_15843856	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
QD_2106_contig_1463635	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0
QD_2104_contig_8647380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
QD_2008_contig_15200871	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
QD_2106_contig_21631218	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
