	CXD_0801_FDSW210423161-1r	CXD_0802_FDSW210423162-1r	CXD_0803_FDSW210423163-1r	CXD_0804_FDSW210423164-1r	CXD_0805_FDSW210423165-1r	CXD_0807_FDSW210423167-1r	CXD_1001_FDSW210423173-1r	CXD_1003_FDSW210423175-1r	CXD_1004_FDSW210423176-1r	CXD_1007_FDSW210423179-1r	CXD_1009_FDSW210423181-1r	CXD_1015_FDSW210423187-1r	CXD_1201_FDSW210423188-1r	CXD_1202_FDSW210423189-1r	CXD_1203_FDSW210423190-1r	CXD_1213_FDSW210423200-1r	CXD_1214_FDSW210423201-1r	CXD_1215_FDSW210423202-1r	CXD_0204_FDSW210423206-1r	CXD_0209_FDSW210423211-1r	CXD_0210_FDSW210423212-1r	CXD_0213_FDSW210423215-1r	CXD_0214_FDSW210423216-1r	CXD_0215_FDSW210423217-1r	CXD_1401_FDSW210423218-1r	CXD_1402_FDSW210423219-1r	CXD_1408_FDSW210423225-1r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1415_FDSW210423232-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r
QD_2012_contig_18010268_1_36	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2102_contig_9166466_11	0	1	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0
QD_2106_contig_12538241_4	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2102_contig_51204_75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0
QD_2010_contig_4886069_8	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0
QD_2012_contig_16700253_25	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0
QD_2008_contig_21508421_15	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0
QD_2010_contig_11531916_41	0	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
QD_2102_contig_7908291_5	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
QD_2104_contig_10358535_26	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
QD_2102_contig_386877_6	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2012_contig_7077474_32	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
QD_2008_contig_1293538||0_partial_3	1	1	1	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
QD_2010_contig_8330459_7	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0
QD_2102_contig_13724186_3	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
QD_2008_contig_14987166_8	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
QD_2012_contig_20266937_28	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
QD_2012_contig_2222883_40	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2012_contig_826562_10	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
QD_2102_contig_21594267_20	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0
QD_2104_contig_5498696_16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
QD_2104_contig_13552750_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
QD_2012_contig_2222883_32	0	1	0	0	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
QD_2010_contig_3331013_47	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0
QD_2012_contig_19063073_17	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0
QD_2102_contig_51204_84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0
QD_2102_contig_12101697_2	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0
QD_2008_contig_14987166_7	1	1	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0
QD_2102_contig_6927738_14	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0
QD_2012_contig_17225813_35	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
QD_2012_contig_5467987_39	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0
QD_2010_contig_12645361_24	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0
QD_2012_contig_4598845_55	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2010_contig_3331013_8	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
QD_2010_contig_23075581_7	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0
QD_2010_contig_10030767_13	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0
QD_2010_contig_19950888_56	0	0	0	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0
QD_2102_contig_19839751_58	1	1	0	0	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0
QD_2008_contig_17255548||full_8	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
QD_2102_contig_11494301_11	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
QD_2012_contig_17393490_23	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0
QD_2010_contig_23273878_20	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0
QD_2102_contig_51204_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0
QD_2008_contig_3549163_20	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0
QD_2012_contig_10561345_21	1	1	1	0	1	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0
QD_2010_contig_3331013_52	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2012_contig_2322009_21	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2012_contig_8455565_14	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0
QD_2010_contig_14092246_1	0	0	1	0	0	1	1	0	1	1	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
QD_2010_contig_1159647_81	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0
QD_2008_contig_19097915_9	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
QD_2102_contig_13428782_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0
QD_2010_contig_8330459_33	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
QD_2010_contig_16355564_14	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0
QD_2010_contig_3331013_38	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0
QD_2010_contig_20461837_27	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0
QD_2102_contig_2851396_20	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0
QD_2104_contig_13552750_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
QD_2102_contig_8485046_8	0	1	0	1	0	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
QD_2010_contig_1266411_6	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2012_contig_5211637_110	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
QD_2102_contig_2585233_14	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0
QD_2012_contig_17225813_30	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
QD_2010_contig_8330459_12	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0
QD_2008_contig_18394728_27	0	1	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0
QD_2104_contig_13106906_7	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0
QD_2008_contig_8644481_9	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0
QD_2010_contig_8330459_48	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
QD_2012_contig_20522222_7	0	1	1	1	0	1	1	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0
QD_2102_contig_3586325_2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0
QD_2010_contig_19541036_14	0	1	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0
QD_2012_contig_3573314_4	1	1	0	1	1	0	0	0	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0
QD_2008_contig_8939800_9	1	1	0	1	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0
QD_2008_contig_9972827_2	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
QD_2010_contig_8330459_36	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0
QD_2012_contig_2222883_16	0	1	0	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0
QD_2008_contig_13523116_50	0	0	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0
QD_2102_contig_12101697_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2102_contig_18838234||full_1_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0
QD_2012_contig_2222883_1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0
QD_2010_contig_1159647_13	1	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0
QD_2008_contig_18518396_4	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
QD_2008_contig_19097915_123	0	1	1	1	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
QD_2010_contig_23127104_23	1	1	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
QD_2012_contig_5211637_12	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
QD_2010_contig_18957219_41	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0
QD_2102_contig_11979032_12	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
QD_2010_contig_19173125_10	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2102_contig_1760778_29	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
QD_2104_contig_19195743_10	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0
QD_2012_contig_2222883_4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2012_contig_10528580_46	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0
QD_2102_contig_13428782_9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0
QD_2010_contig_3331013_35	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0
QD_2102_contig_4811235_40	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
QD_2104_contig_2665551_5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2012_contig_3205383_8	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0
QD_2102_contig_13724186_39	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
QD_2104_contig_13106906_8	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0
QD_2102_contig_14375675_4	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
QD_2012_contig_11268178_22	1	0	0	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0
QD_2012_contig_11268178_10	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
QD_2010_contig_19264702_33	0	0	1	0	0	0	1	1	0	1	1	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
QD_2102_contig_7820029_8	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0
QD_2102_contig_12101697_3	0	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
QD_2104_contig_17199313_11	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0
QD_2012_contig_12208042_20	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2008_contig_16256140_9	1	1	1	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0
QD_2008_contig_18115311_10	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
QD_2010_contig_2991941_21	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2102_contig_9180505_46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0
QD_2012_contig_3999191_15	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
QD_2102_contig_14458028_16	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
QD_2010_contig_2946927_27	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0
QD_2102_contig_12471116_7	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
QD_2012_contig_18709069_60	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
QD_2010_contig_3331013_10	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2012_contig_2426546_26	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0
QD_2104_contig_18701085_19	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
QD_2012_contig_8455565_17	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
QD_2012_contig_13504098_4	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
QD_2104_contig_2355218_6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0
QD_2010_contig_2991941_23	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
QD_2104_contig_7765887_21	0	1	0	0	0	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0
QD_2102_contig_8282847_15	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2010_contig_23127104_25	1	1	0	1	0	1	1	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
QD_2102_contig_21757796_36	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0
QD_2010_contig_14730789_50	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2012_contig_18885966_7	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0
QD_2102_contig_7855915_9	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
QD_2010_contig_18961918_36	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
QD_2010_contig_8330459_37	1	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
QD_2102_contig_4422324_29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0
QD_2010_contig_11492027_6	0	0	1	1	0	1	0	0	1	1	1	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
QD_2102_contig_2484891_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2008_contig_20158997_21	0	1	1	1	0	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2010_contig_7684561_8	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
QD_2012_contig_14927782_21	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0
QD_2102_contig_18577263_19	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0
QD_2102_contig_3330294_16	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2102_contig_1720430_22	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0
QD_2012_contig_5467987_25	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
QD_2010_contig_6634792_37	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
QD_2010_contig_19541036_10	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
QD_2102_contig_15652407_26	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0
QD_2012_contig_9182733_18	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0
QD_2012_contig_637257_10	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0
QD_2008_contig_9901083_8	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0
QD_2102_contig_9180505_13	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0
QD_2102_contig_51204_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0
QD_2102_contig_8485046_5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0
QD_2012_contig_3285225_8	0	0	0	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
QD_2010_contig_4886069_2	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
